Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.63,43.68,TORONTO INTL A,6158731,12/10/2017,2017,12,10,,-1.6,,-4,,-2.8,,20.8,,0,,0,,0.4,,0.2,,0,T,25,,50,
-79.63,43.68,TORONTO INTL A,6158731,12/11/2017,2017,12,11,,-2.7,,-7.2,,-5,,23,,0,,0,,5.6,,3,,0,T,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,12/12/2017,2017,12,12,,-2.6,,-11.7,,-7.2,,25.2,,0,,0,,5.6,,4.2,,10,,30,,57,
-79.63,43.68,TORONTO INTL A,6158731,12/13/2017,2017,12,13,,-7.3,,-12.9,,-10.1,,28.1,,0,,0,,1.4,,1,,7,,30,,43,
-79.63,43.68,TORONTO INTL A,6158731,12/14/2017,2017,12,14,,-6.3,,-15.8,,-11.1,,29.1,,0,,0,,0,T,0,T,4,,29,,46,
-79.63,43.68,TORONTO INTL A,6158731,12/15/2017,2017,12,15,,-4,,-11.9,,-8,,26,,0,,0,,0.2,,0.2,,3,,25,,50,
-79.63,43.68,TORONTO INTL A,6158731,12/16/2017,2017,12,16,,-4,,-10.3,,-7.2,,25.2,,0,,0,,0.2,,0.2,,2,,25,,35,
-79.63,43.68,TORONTO INTL A,6158731,12/17/2017,2017,12,17,,-6.4,,-13.5,,-10,,28,,0,,0,,0,,0,,2,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,12/18/2017,2017,12,18,,3.7,,-7.1,,-1.7,,19.7,,0,,1.4,,0.4,,2.4,,2,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,12/19/2017,2017,12,19,,7.4,,0.8,,4.1,,13.9,,0,,0,,0,T,0,T,0,T,25,,69,
-79.63,43.68,TORONTO INTL A,6158731,12/20/2017,2017,12,20,,2.5,,-4.2,,-0.9,,18.9,,0,,0,,0,T,0,T,0,T,29,,59,
-79.63,43.68,TORONTO INTL A,6158731,12/21/2017,2017,12,21,,-2.6,,-4.9,,-3.8,,21.8,,0,,0,,4,,3,,4,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,12/22/2017,2017,12,22,,-3.4,,-6,,-4.7,,22.7,,0,,0,,3,,2.6,,6,,10,,37,
-79.63,43.68,TORONTO INTL A,6158731,12/23/2017,2017,12,23,,1.4,,-5.6,,-2.1,,20.1,,0,,0,,3.6,,3.4,,6,,28,,33,
-79.63,43.68,TORONTO INTL A,6158731,12/24/2017,2017,12,24,,-2,,-9.7,,-5.9,,23.9,,0,,0,,8.8,,8.4,,9,,6,,33,
-79.63,43.68,TORONTO INTL A,6158731,12/25/2017,2017,12,25,,-4.2,,-12.1,,-8.2,,26.2,,0,,0,,1,,0.8,,17,,26,,76,
-79.63,43.68,TORONTO INTL A,6158731,12/26/2017,2017,12,26,,-11.5,,-17.3,,-14.4,,32.4,,0,,0,,0,,0,,16,,25,,52,
-79.63,43.68,TORONTO INTL A,6158731,12/27/2017,2017,12,27,,-11.3,,-19.7,,-15.5,,33.5,,0,,0,,0,,0,,15,,30,,33,
-79.63,43.68,TORONTO INTL A,6158731,12/28/2017,2017,12,28,,-12.5,,-22.5,,-17.5,,35.5,,0,,0,,0,,0,,12,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,12/29/2017,2017,12,29,,-8.4,,-16.1,,-12.3,,30.3,,0,,0,,4.5,,3,,7,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,12/30/2017,2017,12,30,,-7.3,,-19.2,,-13.3,,31.3,,0,,0,,0.4,,0.4,,12,,35,,48,
-79.63,43.68,TORONTO INTL A,6158731,12/31/2017,2017,12,31,,-14.5,,-22.6,,-18.6,,36.6,,0,,0,,0,,0,,12,,34,,32,
-79.63,43.68,TORONTO INTL A,6158731,1/1/2018,2018,1,1,,-8.7,,-21.3,,-15,,33,,0,,0,,0,T,0,T,11,,28,,54,
-79.63,43.68,TORONTO INTL A,6158731,1/2/2018,2018,1,2,,-7.8,,-13.1,,-10.5,,28.5,,0,,0,,1,,1,,11,,24,,59,
-79.63,43.68,TORONTO INTL A,6158731,1/3/2018,2018,1,3,,-6.3,,-13.5,,-9.9,,27.9,,0,,0,,0,T,0,T,10,,22,,44,
-79.63,43.68,TORONTO INTL A,6158731,1/4/2018,2018,1,4,,-8.9,,-20.5,,-14.7,,32.7,,0,,0,,0,T,0,T,9,,32,,65,
-79.63,43.68,TORONTO INTL A,6158731,1/5/2018,2018,1,5,,-15,,-23,,-19,,37,,0,,0,,0,T,0,T,8,,31,,50,
-79.63,43.68,TORONTO INTL A,6158731,1/6/2018,2018,1,6,,-16.4,,-23.5,,-20,,38,,0,,0,,0,,0,,7,,30,,32,
-79.63,43.68,TORONTO INTL A,6158731,1/7/2018,2018,1,7,,-2,,-20.9,,-11.5,,29.5,,0,,0.2,,0.2,,0.4,,7,,22,,52,
-79.63,43.68,TORONTO INTL A,6158731,1/8/2018,2018,1,8,,2.2,,-2.6,,-0.2,,18.2,,0,,0.6,,4,,4.2,,9,,25,,50,
-79.63,43.68,TORONTO INTL A,6158731,1/9/2018,2018,1,9,,0.6,,-2.5,,-1,,19,,0,,0,,0,T,0,T,7,,31,,39,
-79.63,43.68,TORONTO INTL A,6158731,1/10/2018,2018,1,10,,6.6,,-4.9,,0.9,,17.1,,0,,2.6,,0,,2.6,,6,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,1/11/2018,2018,1,11,,12.6,,4.5,,8.6,,9.4,,0,,7,,0,,7,,2,,21,,37,
-79.63,43.68,TORONTO INTL A,6158731,1/12/2018,2018,1,12,,12.2,,-12.6,,-0.2,,18.2,,0,,10.2,,3.4,,14.2,,3,,32,,67,
-79.63,43.68,TORONTO INTL A,6158731,1/13/2018,2018,1,13,,-11.6,,-16.9,,-14.3,,32.3,,0,,0,,0,,0,,3,,34,,61,
-79.63,43.68,TORONTO INTL A,6158731,1/14/2018,2018,1,14,,-6.5,,-17.3,,-11.9,,29.9,,0,,0,,0,,0,,1,,14,,35,
-79.63,43.68,TORONTO INTL A,6158731,1/15/2018,2018,1,15,,-6.5,,-9,,-7.8,,25.8,,0,,0,,4.4,,3.8,,1,,11,,56,
-79.63,43.68,TORONTO INTL A,6158731,1/16/2018,2018,1,16,,-3.1,,-10.3,,-6.7,,24.7,,0,,0,,1.6,,1.4,,5,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,1/17/2018,2018,1,17,,-5.5,,-14.4,,-10,,28,,0,,0,,0.4,,0.4,,5,,22,,48,
-79.63,43.68,TORONTO INTL A,6158731,1/18/2018,2018,1,18,,-4.1,,-9.1,,-6.6,,24.6,,0,,0,,0,T,0,T,7,,25,,37,
-79.63,43.68,TORONTO INTL A,6158731,1/19/2018,2018,1,19,,2,,-6.4,,-2.2,,20.2,,0,,0,,0,,0,,5,,22,,54,
-79.63,43.68,TORONTO INTL A,6158731,1/20/2018,2018,1,20,,6.2,,-0.3,,3,,15,,0,,0,,0,,0,,3,,22,,41,
-79.63,43.68,TORONTO INTL A,6158731,1/21/2018,2018,1,21,,4.2,,-2,,1.1,,16.9,,0,,1,,0,,1,,0,T,23,,30,
-79.63,43.68,TORONTO INTL A,6158731,1/22/2018,2018,1,22,,2.4,,0.6,,1.5,,16.5,,0,,14.4,,0,,14.4,,0,T,10,,41,
-79.63,43.68,TORONTO INTL A,6158731,1/23/2018,2018,1,23,,7.1,,-5.2,,1,,17,,0,,3.4,,0,T,3.4,,0,T,34,,69,
-79.63,43.68,TORONTO INTL A,6158731,1/24/2018,2018,1,24,,-4.9,,-10.8,,-7.9,,25.9,,0,,0,,0,T,0,T,,,28,,56,
-79.63,43.68,TORONTO INTL A,6158731,1/25/2018,2018,1,25,,-2.5,,-11.2,,-6.9,,24.9,,0,,0,,0,T,0,T,0,T,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,1/26/2018,2018,1,26,,5.7,,-2.6,,1.6,,16.4,,0,,0,,0,,0,,0,T,12,,32,
-79.63,43.68,TORONTO INTL A,6158731,1/27/2018,2018,1,27,,9.6,,0.3,,5,,13,,0,,1.6,,0,,1.6,,,,24,,59,
-79.63,43.68,TORONTO INTL A,6158731,1/28/2018,2018,1,28,,5.2,,-3,,1.1,,16.9,,0,,0,,0,,0,,,,27,,33,
-79.63,43.68,TORONTO INTL A,6158731,1/29/2018,2018,1,29,,-1.9,,-6.7,,-4.3,,22.3,,0,,0,,5.2,,5.2,,0,T,0,,39,
-79.63,43.68,TORONTO INTL A,6158731,1/30/2018,2018,1,30,,-6.5,,-15.4,,-11,,29,,0,,0,,0.4,,0.4,,5,,35,,52,
-79.63,43.68,TORONTO INTL A,6158731,1/31/2018,2018,1,31,,2.1,,-15.1,,-6.5,,24.5,,0,,0,,0.8,,0.8,,3,,16,,43,
-79.63,43.68,TORONTO INTL A,6158731,2/1/2018,2018,2,1,,4.6,,-10.4,,-2.9,,20.9,,0,,0,,0,T,0,T,3,,26,,59,
-79.63,43.68,TORONTO INTL A,6158731,2/2/2018,2018,2,2,,-9.5,,-15.7,,-12.6,,30.6,,0,,0,,0,T,0,T,0,T,31,,52,
-79.63,43.68,TORONTO INTL A,6158731,2/3/2018,2018,2,3,,-2.3,,-10.9,,-6.6,,24.6,,0,,0,,1.8,,1.8,,0,T,26,,43,
-79.63,43.68,TORONTO INTL A,6158731,2/4/2018,2018,2,4,,1.5,,-9,,-3.8,,21.8,,0,,0.2,,5.2,,5,,3,,32,,69,
-79.63,43.68,TORONTO INTL A,6158731,2/5/2018,2018,2,5,,-7.8,,-14.1,,-11,,29,,0,,0,,0,T,0,T,4,,32,,52,
-79.63,43.68,TORONTO INTL A,6158731,2/6/2018,2018,2,6,,-4.8,,-11.3,,-8.1,,26.1,,0,,0,,0.2,,0.2,,3,,25,,41,
-79.63,43.68,TORONTO INTL A,6158731,2/7/2018,2018,2,7,,-4.8,,-13.2,,-9,,27,,0,,0,,7.4,,6.6,,3,,35,,43,
-79.63,43.68,TORONTO INTL A,6158731,2/8/2018,2018,2,8,,-6.6,,-13.1,,-9.9,,27.9,,0,,0,,0,T,0,T,9,,29,,52,
-79.63,43.68,TORONTO INTL A,6158731,2/9/2018,2018,2,9,,-5.3,,-10.9,,-8.1,,26.1,,0,,0,,6.8,,6,,9,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,2/10/2018,2018,2,10,,-4.4,,-6.7,,-5.6,,23.6,,0,,0,,6.4,,5.6,,14,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,2/11/2018,2018,2,11,,-1.3,,-7.2,,-4.3,,22.3,,0,,0,,1,,3.4,,19,,29,,50,
-79.63,43.68,TORONTO INTL A,6158731,2/12/2018,2018,2,12,,-3,,-12.2,,-7.6,,25.6,,0,,0,,0,T,0,T,18,,28,,41,
-79.63,43.68,TORONTO INTL A,6158731,2/13/2018,2018,2,13,,-2.2,,-14.1,,-8.2,,26.2,,0,,0,,0,T,0,T,16,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,2/14/2018,2018,2,14,,5.2,,-4.2,,0.5,,17.5,,0,,0,,0,,0,,14,,24,,37,
-79.63,43.68,TORONTO INTL A,6158731,2/15/2018,2018,2,15,,8,,2.6,,5.3,,12.7,,0,,0,,0,,0,,6,,24,,43,
-79.63,43.68,TORONTO INTL A,6158731,2/16/2018,2018,2,16,,3.3,,-7.2,,-2,,20,,0,,0,,0,,0,,0,T,32,,61,
-79.63,43.68,TORONTO INTL A,6158731,2/17/2018,2018,2,17,,-0.4,,-7.7,,-4.1,,22.1,,0,,0,,0,,0,,0,T,20,,33,
-79.63,43.68,TORONTO INTL A,6158731,2/18/2018,2018,2,18,,4.2,,-3.5,,0.4,,17.6,,0,,0,,0,,0,,0,T,27,,39,
-79.63,43.68,TORONTO INTL A,6158731,2/19/2018,2018,2,19,,4.2,,-2.8,,0.7,,17.3,,0,,13.4,,0,,13.4,,0,T,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,2/20/2018,2018,2,20,,16.5,,2.8,,9.7,,8.3,,0,,7.6,,0,,7.6,,0,T,22,,52,
-79.63,43.68,TORONTO INTL A,6158731,2/21/2018,2018,2,21,,14.6,,-2.3,,6.2,,11.8,,0,,8,,0,,8,,,,35,,50,
-79.63,43.68,TORONTO INTL A,6158731,2/22/2018,2018,2,22,,2,,-3.2,,-0.6,,18.6,,0,,0,,0,,0,,,,34,,33,
-79.63,43.68,TORONTO INTL A,6158731,2/23/2018,2018,2,23,,6.3,,-1,,2.7,,15.3,,0,,3,,0,,3,,,,29,,46,
-79.63,43.68,TORONTO INTL A,6158731,2/24/2018,2018,2,24,,4.9,,0.9,,2.9,,15.1,,0,,0,T,0,,0,T,,,10,,54,
-79.63,43.68,TORONTO INTL A,6158731,2/25/2018,2018,2,25,,12,,1,,6.5,,11.5,,0,,4.8,,0,,4.8,,,,25,,69,
-79.63,43.68,TORONTO INTL A,6158731,2/26/2018,2018,2,26,,7.7,,-1.2,,3.3,,14.7,,0,,0,,0,,0,,,,26,,46,
-79.63,43.68,TORONTO INTL A,6158731,2/27/2018,2018,2,27,,13.7,,-1.4,,6.2,,11.8,,0,,0,,0,,0,,,,25,,63,
-79.63,43.68,TORONTO INTL A,6158731,2/28/2018,2018,2,28,,16.2,,1.8,,9,,9,,0,,0,,0,,0,,,,35,,46,
-79.63,43.68,TORONTO INTL A,6158731,3/1/2018,2018,3,1,,4.2,,-0.6,,1.8,,16.2,,0,,0.2,,0.6,,0.8,,1,,2,,69,
-79.63,43.68,TORONTO INTL A,6158731,3/2/2018,2018,3,2,,4.1,,-2.2,,1,,17,,0,,0,,0.4,,0.4,,1,,35,,65,
-79.63,43.68,TORONTO INTL A,6158731,3/3/2018,2018,3,3,,3.9,,-3.9,,0,,18,,0,,0,,0,,0,,,,1,,54,
-79.63,43.68,TORONTO INTL A,6158731,3/4/2018,2018,3,4,,2,,-4.4,,-1.2,,19.2,,0,,0,,0,,0,,,,35,,46,
-79.63,43.68,TORONTO INTL A,6158731,3/5/2018,2018,3,5,,4.5,,-6.3,,-0.9,,18.9,,0,,0,,0,,0,,,,35,,37,
-79.63,43.68,TORONTO INTL A,6158731,3/6/2018,2018,3,6,,1.3,,-1.6,,-0.2,,18.2,,0,,0,,0,T,0,T,0,T,11,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/7/2018,2018,3,7,,2.6,,-1.5,,0.6,,17.4,,0,,0,,0.2,,0.2,,,,25,,43,
-79.63,43.68,TORONTO INTL A,6158731,3/8/2018,2018,3,8,,-0.6,,-3.4,,-2,,20,,0,,0,,0,T,0,T,,,26,,43,
-79.63,43.68,TORONTO INTL A,6158731,3/9/2018,2018,3,9,,4.4,,-3.8,,0.3,,17.7,,0,,0,,0.4,,0.4,,,,30,,52,
-79.63,43.68,TORONTO INTL A,6158731,3/10/2018,2018,3,10,,2.4,,-4.2,,-0.9,,18.9,,0,,0,,0,T,0,T,,,31,,39,
-79.63,43.68,TORONTO INTL A,6158731,3/11/2018,2018,3,11,,3,,-4.6,,-0.8,,18.8,,0,,0,,0,,0,,,,32,,32,
-79.63,43.68,TORONTO INTL A,6158731,3/12/2018,2018,3,12,,0,,-3.7,,-1.9,,19.9,,0,,0,,5.8,,2.8,,0,T,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,3/13/2018,2018,3,13,,1.4,,-4.2,,-1.4,,19.4,,0,,0,,0,T,0,T,5,,33,,46,
-79.63,43.68,TORONTO INTL A,6158731,3/14/2018,2018,3,14,,1.2,,-4.9,,-1.9,,19.9,,0,,0,,0,T,0,T,1,,27,,59,
-79.63,43.68,TORONTO INTL A,6158731,3/15/2018,2018,3,15,,4.8,,-5.3,,-0.3,,18.3,,0,,0,,1.4,,1.4,,0,T,33,,50,
-79.63,43.68,TORONTO INTL A,6158731,3/16/2018,2018,3,16,,-0.1,,-7.4,,-3.8,,21.8,,0,,0,,0,T,0,T,1,,28,,56,
-79.63,43.68,TORONTO INTL A,6158731,3/17/2018,2018,3,17,,6.3,,-6.3,,0,,18,,0,,0,,0,,0,,0,T,29,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/18/2018,2018,3,18,,10.5,,-6.4,,2.1,,15.9,,0,,0,,0,,0,,,,14,,63,
-79.63,43.68,TORONTO INTL A,6158731,3/19/2018,2018,3,19,,0.3,,-7.6,,-3.7,,21.7,,0,,0,,0,,0,,,,4,,30,
-79.63,43.68,TORONTO INTL A,6158731,3/20/2018,2018,3,20,,3.4,,-7.8,,-2.2,,20.2,,0,,0,,0,,0,,,,10,,37,
-79.63,43.68,TORONTO INTL A,6158731,3/21/2018,2018,3,21,,5,,-4.8,,0.1,,17.9,,0,,0,,0,,0,,,,1,,41,
-79.63,43.68,TORONTO INTL A,6158731,3/22/2018,2018,3,22,,5.3,,-4.2,,0.6,,17.4,,0,,0,,0,,0,,,,0,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/23/2018,2018,3,23,,4.3,,-4.4,,-0.1,,18.1,,0,,0,,0,,0,,,,36,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/24/2018,2018,3,24,,2.9,,-5.6,,-1.4,,19.4,,0,,0,,0,,0,,,,35,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/25/2018,2018,3,25,,3.4,,-8,,-2.3,,20.3,,0,,0,,0,,0,,,,11,,35,
-79.63,43.68,TORONTO INTL A,6158731,3/26/2018,2018,3,26,,9.2,,-2.4,,3.4,,14.6,,0,,0,,0,,0,,,,9,,44,
-79.63,43.68,TORONTO INTL A,6158731,3/27/2018,2018,3,27,,7.1,,2.5,,4.8,,13.2,,0,,4.4,,0,,4.4,,,,13,,32,
-79.63,43.68,TORONTO INTL A,6158731,3/28/2018,2018,3,28,,8.1,,2,,5.1,,12.9,,0,,0,,0,,0,,,,34,,33,
-79.63,43.68,TORONTO INTL A,6158731,3/29/2018,2018,3,29,,6.5,,0.9,,3.7,,14.3,,0,,17.2,,0,,17.2,,,,36,,37,
-79.63,43.68,TORONTO INTL A,6158731,3/30/2018,2018,3,30,,5.3,,-2.1,,1.6,,16.4,,0,,0.2,,0,,0.2,,,,33,,54,
-79.63,43.68,TORONTO INTL A,6158731,3/31/2018,2018,3,31,,9.1,,-1.3,,3.9,,14.1,,0,,4.8,,0,,4.8,,,,22,,72,
-79.63,43.68,TORONTO INTL A,6158731,4/1/2018,2018,4,1,,3.6,,-3.7,,-0.1,,18.1,,0,,0,,0,,0,,,,30,,74,
-79.63,43.68,TORONTO INTL A,6158731,4/2/2018,2018,4,2,,7.3,,-3.5,,1.9,,16.1,,0,,0,,0,,0,,,,24,,35,
-79.63,43.68,TORONTO INTL A,6158731,4/3/2018,2018,4,3,,4.8,,1.7,,3.3,,14.7,,0,,20.8,,0,,20.8,,,,11,,46,
-79.63,43.68,TORONTO INTL A,6158731,4/4/2018,2018,4,4,,5.1,,-4.7,,0.2,,17.8,,0,,4.8,,0,T,4.8,,,,28,,96,
-79.63,43.68,TORONTO INTL A,6158731,4/5/2018,2018,4,5,,2,,-5.4,,-1.7,,19.7,,0,,0,,0,T,0,T,0,T,27,,48,
-79.63,43.68,TORONTO INTL A,6158731,4/6/2018,2018,4,6,,4.9,,-3.7,,0.6,,17.4,,0,,0.2,,1.4,,1.8,,1,,29,,69,
-79.63,43.68,TORONTO INTL A,6158731,4/7/2018,2018,4,7,,0.9,,-6.1,,-2.6,,20.6,,0,,0,,0,T,0,T,,,31,,54,
-79.63,43.68,TORONTO INTL A,6158731,4/8/2018,2018,4,8,,1.8,,-5.5,,-1.9,,19.9,,0,,0,,0,,0,,,,30,,50,
-79.63,43.68,TORONTO INTL A,6158731,4/9/2018,2018,4,9,,3.3,,-5.5,,-1.1,,19.1,,0,,0,,0,T,0,T,0,T,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,4/10/2018,2018,4,10,,6.5,,-3.2,,1.7,,16.3,,0,,0.4,,0.4,,0.4,,0,T,26,,39,
-79.63,43.68,TORONTO INTL A,6158731,4/11/2018,2018,4,11,,5.5,,-0.3,,2.6,,15.4,,0,,1.2,,0,,1.2,,,,24,,44,
-79.63,43.68,TORONTO INTL A,6158731,4/12/2018,2018,4,12,,15.9,,-2.1,,6.9,,11.1,,0,,2.6,,0,,2.6,,,,31,,46,
-79.63,43.68,TORONTO INTL A,6158731,4/13/2018,2018,4,13,,5.9,,1.6,,3.8,,14.2,,0,,7.4,,0,,7.4,,,,35,,30,
-79.63,43.68,TORONTO INTL A,6158731,4/14/2018,2018,4,14,,3.8,,-4.4,,-0.3,,18.3,,0,,5.6,,4.2,,35.8,,1,,5,,52,
-79.63,43.68,TORONTO INTL A,6158731,4/15/2018,2018,4,15,,0.8,,-4,,-1.6,,19.6,,0,,15.2,,3.8,,28.2,,4,,8,,74,
-79.63,43.68,TORONTO INTL A,6158731,4/16/2018,2018,4,16,,2.9,,0.8,,1.9,,16.1,,0,,18.6,,0,T,18.6,,4,,6,,69,
-79.63,43.68,TORONTO INTL A,6158731,4/17/2018,2018,4,17,,1.1,,-2,,-0.5,,18.5,,0,,0,,0.2,,0.2,,2,,27,,48,
-79.63,43.68,TORONTO INTL A,6158731,4/18/2018,2018,4,18,,3.5,,0,,1.8,,16.2,,0,,0,,0,,0,,2,,26,,41,
-79.63,43.68,TORONTO INTL A,6158731,4/19/2018,2018,4,19,,3.3,,-0.5,,1.4,,16.6,,0,,0,,0,T,0,T,1,,32,,54,
-79.63,43.68,TORONTO INTL A,6158731,4/20/2018,2018,4,20,,8.3,,-2.3,,3,,15,,0,,0,,0,,0,,0,T,33,,46,
-79.63,43.68,TORONTO INTL A,6158731,4/21/2018,2018,4,21,,14.1,,-2.1,,6,,12,,0,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,4/22/2018,2018,4,22,,16.6,,0.4,,8.5,,9.5,,0,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,4/23/2018,2018,4,23,,18.7,,2,,10.4,,7.6,,0,,0,,0,,0,,,,10,,32,
-79.63,43.68,TORONTO INTL A,6158731,4/24/2018,2018,4,24,,16.8,,6.8,,11.8,,6.2,,0,,4.2,,0,,4.2,,,,16,,37,
-79.63,43.68,TORONTO INTL A,6158731,4/25/2018,2018,4,25,,11.2,,3.7,,7.5,,10.5,,0,,18.8,,0,,18.8,,,,32,,54,
-79.63,43.68,TORONTO INTL A,6158731,4/26/2018,2018,4,26,,15.9,,3.4,,9.7,,8.3,,0,,0.6,,0,,0.6,,,,33,,54,
-79.63,43.68,TORONTO INTL A,6158731,4/27/2018,2018,4,27,,14.6,,2.4,,8.5,,9.5,,0,,3,,0,,3,,,,32,,39,
-79.63,43.68,TORONTO INTL A,6158731,4/28/2018,2018,4,28,,8.2,,0.8,,4.5,,13.5,,0,,1.8,,0,,1.8,,,,33,,48,
-79.63,43.68,TORONTO INTL A,6158731,4/29/2018,2018,4,29,,11.9,,0,,6,,12,,0,,0,,0.4,,0.4,,,,34,,59,
-79.63,43.68,TORONTO INTL A,6158731,4/30/2018,2018,4,30,,20,,1.1,,10.6,,7.4,,0,,0,,0,,0,,,,29,,44,
-79.63,43.68,TORONTO INTL A,6158731,5/1/2018,2018,5,1,,27.7,,8.2,,18,,0,,0,,0,,0,,0,,,,22,,50,
-79.63,43.68,TORONTO INTL A,6158731,5/2/2018,2018,5,2,,28,,17.5,,22.8,,0,,4.8,,0,,0,,0,,,,22,,54,
-79.63,43.68,TORONTO INTL A,6158731,5/3/2018,2018,5,3,,22.1,,9.7,,15.9,,2.1,,0,,6.8,,0,,6.8,,,,25,,61,
-79.63,43.68,TORONTO INTL A,6158731,5/4/2018,2018,5,4,,24.9,,8.2,,16.6,,1.4,,0,,8.2,,0,,8.2,,,,27,,119,
-79.63,43.68,TORONTO INTL A,6158731,5/5/2018,2018,5,5,,24.6,,8.1,,16.4,,1.6,,0,,2.2,,0,,2.2,,,,24,,63,
-79.63,43.68,TORONTO INTL A,6158731,5/6/2018,2018,5,6,,18.4,,11.1,,14.8,,3.2,,0,,0.8,,0,,0.8,,,,11,,32,
-79.63,43.68,TORONTO INTL A,6158731,5/7/2018,2018,5,7,,16.2,,9.6,,12.9,,5.1,,0,,0,,0,,0,,,,14,,32,
-79.63,43.68,TORONTO INTL A,6158731,5/8/2018,2018,5,8,,19.1,,6.5,,12.8,,5.2,,0,,0,,0,,0,,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,5/9/2018,2018,5,9,,22.7,,8.8,,15.8,,2.2,,0,,0,T,0,,0,T,,,12,,30,
-79.63,43.68,TORONTO INTL A,6158731,5/10/2018,2018,5,10,,20.1,,5,,12.6,,5.4,,0,,2.2,,0,,2.2,,,,29,,61,
-79.63,43.68,TORONTO INTL A,6158731,5/11/2018,2018,5,11,,11.2,,5,,8.1,,9.9,,0,,0,,0,,0,,,,1,,37,
-79.63,43.68,TORONTO INTL A,6158731,5/12/2018,2018,5,12,,14.2,,7.9,,11.1,,6.9,,0,,0,T,0,,0,T,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,5/13/2018,2018,5,13,,18,,7.4,,12.7,,5.3,,0,,0,,0,,0,,,,10,,32,
-79.63,43.68,TORONTO INTL A,6158731,5/14/2018,2018,5,14,,24.3,,9.2,,16.8,,1.2,,0,,0,,0,,0,,,,19,,35,
-79.63,43.68,TORONTO INTL A,6158731,5/15/2018,2018,5,15,,21.6,,10.8,,16.2,,1.8,,0,,18.6,,0,,18.6,,,,35,,46,
-79.63,43.68,TORONTO INTL A,6158731,5/16/2018,2018,5,16,,20.2,,8,,14.1,,3.9,,0,,0,,0,,0,,,,35,,30,
-79.63,43.68,TORONTO INTL A,6158731,5/17/2018,2018,5,17,,24.3,,11.6,,18,,0,,0,,0,,0,,0,,,,35,,41,
-79.63,43.68,TORONTO INTL A,6158731,5/18/2018,2018,5,18,,16.8,,9.9,,13.4,,4.6,,0,,0,,0,,0,,,,11,,48,
-79.63,43.68,TORONTO INTL A,6158731,5/19/2018,2018,5,19,,16.8,,9.9,,13.4,,4.6,,0,,8,,0,,8,,,,10,,39,
-79.63,43.68,TORONTO INTL A,6158731,5/20/2018,2018,5,20,,20,,9.2,,14.6,,3.4,,0,,0,,0,,0,,,,33,,41,
-79.63,43.68,TORONTO INTL A,6158731,5/21/2018,2018,5,21,,20.8,,7.4,,14.1,,3.9,,0,,0,T,0,,0,T,,,,,<31,
-79.63,43.68,TORONTO INTL A,6158731,5/22/2018,2018,5,22,,17.6,,11.1,,14.4,,3.6,,0,,8.6,,0,,8.6,,,,35,,30,
-79.63,43.68,TORONTO INTL A,6158731,5/23/2018,2018,5,23,,25.8,,10.2,,18,,0,,0,,0,,0,,0,,,,33,,39,
-79.63,43.68,TORONTO INTL A,6158731,5/24/2018,2018,5,24,,28.5,,12.2,,20.4,,0,,2.4,,0,,0,,0,,,,29,,41,
-79.63,43.68,TORONTO INTL A,6158731,5/25/2018,2018,5,25,,30.3,,16,,23.2,,0,,5.2,,0,,0,,0,,,,22,,46,
-79.63,43.68,TORONTO INTL A,6158731,5/26/2018,2018,5,26,,27.5,,16.9,,22.2,,0,,4.2,,0,,0,,0,,,,3,,48,
-79.63,43.68,TORONTO INTL A,6158731,5/27/2018,2018,5,27,,26.6,,16.5,,21.6,,0,,3.6,,0,,0,,0,,,,,,<31,
